Sections Found,,,,,,,,,,,,,,,,,,,
RIM-Recording Industry,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
C,17366,RIM,3115,2,24M,3,Songwriting Instrumentation: Guitar,T,02:40 pm-05:40 pm,12,12,0,0,0,0,Jerome Jack Kimbrough (P),01/17-05/04,EZEL 120,Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,15402,RIM,3116,1,24M,3,Songwriting Instrumentation: Piano,R,02:40 pm-05:40 pm,12,12,0,0,0,0,Melissa Givens Taylor (P),01/17-05/04,EZEL 120,Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,15403,RIM,3116,2,24M,3,Songwriting Instrumentation: Piano,R,06:00 pm-09:00 pm,12,12,0,0,0,0,Melissa Givens Taylor (P),01/17-05/04,EZEL 120,Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10913,RIM,3580,1,24M,1,(EXL) RIM Practicum,,TBA,10,3,7,0,0,0,Dale Jennings Brown (P),01/17-05/04,TBA TBA,Experiential Learning and ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10915,RIM,3580,3,24M,3,(EXL) RIM Practicum,,TBA,10,3,7,0,0,0,Dale Jennings Brown (P),01/17-05/04,TBA TBA,Experiential Learning and ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
NR,16712,RIM,3580,4,24M,3,RIM Practicum: Songwriting,F,12:40 pm-03:40 pm,10,9,1,0,0,0,Charles Otis Blackmon (P),01/17-05/04,EZEL 120,ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,12960,RIM,3600,3,24M,3,Survey of the Recording Industry,MWF,10:20 am-11:15 am,60,60,0,0,0,0,Charles B Dahan (P),01/17-05/04,BRAGG 101,Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,10924,RIM,3600,4,24M,3,Survey of the Recording Industry,TR,11:20 am-12:45 pm,60,61,-1,0,0,0,Amy S Macy (P),01/17-05/04,BRAGG 101,Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,10925,RIM,3600,5,24M,3,Survey of the Recording Industry,MWF,10:20 am-11:15 am,35,35,0,0,0,0,Stacy Lynn Merida (P),01/17-05/04,BRAGG 149,Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,13086,RIM,3600,8,24M,3,Survey of the Recording Industry,MWF,09:10 am-10:05 am,60,60,0,0,0,0,Matthew C O'Brien (P),01/17-05/04,BRAGG 101,Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
NR,12961,RIM,3600,9,24M,3,Survey of the Recording Industry,MWF,08:00 am-08:55 am,35,23,12,0,0,0,Matthew C O'Brien (P),01/17-05/04,BRAGG 149,Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,17089,RIM,3650,2,24M,3,"Free Expression, Mass Media, and the American Public",MWF,11:30 am-12:25 pm,15,15,0,77,77,0,Jason B Reineke (P),01/17-05/04,BRAGG 104,Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,12776,RIM,3650,4,24M,3,"Free Expression, Mass Media, and the American Public",MW,04:10 pm-05:35 pm,15,17,-2,41,44,-3,Paul D Fischer (P),01/17-05/04,BRAGG 101,Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10930,RIM,3700,1,24M,3,Copyright Law,MW,02:20 pm-03:45 pm,60,59,1,0,0,0,Deborah Lanora Wagnon (P),01/17-05/04,BRAGG 101,Tutoring Courses and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,10976,RIM,3700,2,24M,3,Copyright Law,M,06:00 pm-09:00 pm,30,34,-4,0,0,0,Jeffrey Steven Izzo (P),01/17-05/04,BRAGG 101,Tutoring Courses and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,10977,RIM,3700,3,24M,3,Copyright Law,TR,04:20 pm-05:45 pm,60,60,0,0,0,0,Jeffrey Steven Izzo (P),01/17-05/04,BRAGG 101,Tutoring Courses and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,10978,RIM,3720,1,24M,3,Artist Management,TR,09:40 am-11:05 am,35,35,0,0,0,0,Gloria E Green (P),01/17-05/04,BRAGG 149,Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10979,RIM,3720,2,24M,3,Artist Management,MW,02:20 pm-03:45 pm,35,31,4,0,0,0,Gloria E Green (P),01/17-05/04,BRAGG 149,Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,12535,RIM,3720,D01,24M,3,Artist Management,,TBA,20,20,0,0,0,0,Luther Allen Weese (P),01/17-05/04,TBA TBA,Distance Learning and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
C,10980,RIM,3770,1,24M,3,Publicity in the Recording Industry,MW,02:20 pm-03:45 pm,25,25,0,0,0,0,Beverly J Keel (P),01/17-05/04,BAS S306,Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,10981,RIM,3770,2,24M,3,Publicity in the Recording Industry,MW,12:40 pm-02:05 pm,18,18,0,0,0,0,Gloria E Green (P),01/17-05/04,BAS S302,Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
NR,13968,RIM,3780,1,24M,3,Entertainment Reporting and Writing,T,04:30 pm-07:30 pm,18,15,3,0,0,0,Holly Ann Gleason (P),01/17-05/04,BAS S309,Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,12503,RIM,3900,2,24M,3,Music Publishing,MW,12:40 pm-02:05 pm,35,36,-1,0,0,0,Matthew C O'Brien (P),01/17-05/04,BRAGG 149,Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
NR,16719,RIM,3900,3,24M,3,Music Publishing,T,06:00 pm-09:00 pm,30,28,2,0,0,0,Roy Eugene Smith (P),01/17-05/04,BRAGG 149,Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10982,RIM,4000,D01,24M,1,(EXL) Recording Industry Internship: Business,,TBA,10,2,8,0,0,0,Melissa Ann Wald (P),01/17-05/04,TBA TBA,Distance Learning and Experiential Learning and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
NR,10983,RIM,4000,D02,24M,2,(EXL) Recording Industry Internship: Business,,TBA,10,5,5,0,0,0,Melissa Ann Wald (P),01/17-05/04,TBA TBA,Distance Learning and Experiential Learning and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
NR,10984,RIM,4000,D03,24M,3,(EXL) Recording Industry Internship: Business,,TBA,10,9,1,0,0,0,Melissa Ann Wald (P),01/17-05/04,TBA TBA,Distance Learning and Experiential Learning and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
NR,10985,RIM,4000,D04,24M,4,(EXL) Recording Industry Internship: Business,,TBA,10,4,6,0,0,0,Melissa Ann Wald (P),01/17-05/04,TBA TBA,Distance Learning and Experiential Learning and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
NR,10986,RIM,4000,D06,24M,6,(EXL) Recording Industry Internship: Business,,TBA,10,3,7,0,0,0,Melissa Ann Wald (P),01/17-05/04,TBA TBA,Distance Learning and Experiential Learning and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
NR,16720,RIM,4000,D07,24M,3,(EXL) Recording Industry Internship: Business,,TBA,10,8,2,0,0,0,Melissa Ann Wald (P),01/17-05/04,TBA TBA,Distance Learning and Experiential Learning and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
NR,16721,RIM,4000,D08,24M,3,(EXL) Recording Industry Internship: Business,,TBA,10,8,2,0,0,0,Melissa Ann Wald (P),01/17-05/04,TBA TBA,Distance Learning and Experiential Learning and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
NR,16947,RIM,4000,D09,24M,3,(EXL) Recording Industry Internship: Business,,TBA,10,8,2,0,0,0,Melissa Ann Wald (P),01/17-05/04,TBA TBA,Distance Learning and Experiential Learning and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
NR,10987,RIM,4010,1,24M,1,(EXL) Recording Industry Internship: Technology,,TBA,20,2,18,0,0,0,Daniel Powers Pfeifer (P),01/17-05/04,TBA TBA,Experiential Learning and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10988,RIM,4010,2,24M,2,(EXL) Recording Industry Internship: Technology,,TBA,20,3,17,0,0,0,Daniel Powers Pfeifer (P),01/17-05/04,TBA TBA,Experiential Learning and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10989,RIM,4010,3,24M,3,(EXL) Recording Industry Internship: Technology,,TBA,20,12,8,0,0,0,Daniel Powers Pfeifer (P),01/17-05/04,TBA TBA,Experiential Learning and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
NR,14134,RIM,4010,4,24M,4,(EXL) Recording Industry Internship: Technology,,TBA,20,1,19,0,0,0,Daniel Powers Pfeifer (P),01/17-05/04,TBA TBA,Experiential Learning and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
NR,11888,RIM,4020,1,24M,3,(EXL) Advanced Commercial Songwriting,TR,01:00 pm-02:25 pm,12,10,2,0,0,0,Charles Otis Blackmon (P),01/17-05/04,EZEL 120,Experiential Learning and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,12962,RIM,4100,1,24M,3,Audio Signals and Systems,MW,12:40 pm-02:05 pm,16,16,0,0,0,0,Michael S Fleming (P),01/17-05/04,AMG 120,ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,15308,RIM,4100,2,24M,3,Audio Signals and Systems,MW,02:20 pm-03:45 pm,16,16,0,0,0,0,Michael S Fleming (P),01/17-05/04,AMG 120,ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,16723,RIM,4100,3,24M,3,Audio Signals and Systems,TR,09:40 am-11:05 am,16,16,0,0,0,0,Trevor Owen De Clercq (P),01/17-05/04,AMG 120,ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,16724,RIM,4100,4,24M,3,Audio Signals and Systems,TR,11:20 am-12:45 pm,16,17,-1,0,0,0,Trevor Owen De Clercq (P),01/17-05/04,AMG 120,ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,17393,RIM,4100,5,24M,3,Audio Signals and Systems,MW,12:40 pm-02:05 pm,20,20,0,0,0,0,William Earle Crabtree (P),01/17-05/04,BRAGG 191,ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,13953,RIM,4190,1,24M,3,Introduction to MIDI and Sound Synthesis,TR,08:00 am-09:25 am,11,11,0,12,12,0,James L Piekarski (P),01/17-05/04,BRAGG 130,ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
