Sections Found,,,,,,,,,,,,,,,,,,,
BIOL-Biology (MTSU & TN eC),,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
C,11301,BIOL,1031,13,24M,0,Exploring Life Lab,W,10:20 am-12:10 pm,24,24,0,0,0,0,Bam Dev Paneru (P),01/23-05/04,SCI 2152,Gen Ed - Natural Science Block and Credit from 4-Year College
C,11302,BIOL,1031,14,24M,0,Exploring Life Lab,W,12:40 pm-02:30 pm,24,24,0,0,0,0,Tina Belle Carter (P),01/23-05/04,SCI 2130,Gen Ed - Natural Science Block and Credit from 4-Year College
C,11304,BIOL,1031,16,24M,0,Exploring Life Lab,W,03:00 pm-04:50 pm,24,24,0,0,0,0,Emily Gwen Gain (P),01/23-05/04,SCI 2152,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,11306,BIOL,1031,17,24M,0,Exploring Life Lab,W,06:00 pm-07:50 pm,24,18,6,0,0,0,Angelique Marie Troelstrup (P),01/23-05/04,SCI 2152,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,11308,BIOL,1031,18,24M,0,Exploring Life Lab,R,09:15 am-11:05 am,24,23,1,0,0,0,"John M Zamora (P), David L Rumble",01/23-05/04,SCI 2130,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,11311,BIOL,1031,20,24M,0,Exploring Life Lab,R,01:00 pm-02:50 pm,24,14,10,0,0,0,Joshua Wayne Reid (P),01/23-05/04,SCI 2152,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,11312,BIOL,1031,22,24M,0,Exploring Life Lab,R,03:00 pm-04:50 pm,24,13,11,0,0,0,Bam Dev Paneru (P),01/23-05/04,SCI 2130,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,11313,BIOL,1031,23,24M,0,Exploring Life Lab,R,06:00 pm-07:50 pm,24,19,5,0,0,0,Suzanne S Hicks (P),01/23-05/04,SCI 2152,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,11314,BIOL,1031,24,24M,0,Exploring Life Lab,F,10:20 am-12:10 pm,24,20,4,0,0,0,Bam Dev Paneru (P),01/23-05/04,SCI 2152,Gen Ed - Natural Science Block and Credit from 4-Year College
C,11315,BIOL,1031,25,24M,0,Exploring Life Lab,F,12:40 pm-02:30 pm,24,24,0,0,0,0,Emily Gwen Gain (P),01/23-05/04,SCI 2152,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,17140,BIOL,1031,J02,M2A,0,Exploring Life Lab,,TBA,25,18,7,0,0,0,Angelique Marie Troelstrup (P),01/17-05/04,M2A LOCATION,Dual Enrollment and Off Campus and Gen Ed - Natural Science Block and Credit from 4-Year College
NR,11319,BIOL,1110,1,24M,4,General Biology,MWF,08:00 am-08:55 am,99,64,35,0,0,0,John D Dubois (P),01/17-05/04,SCI 1006,Tutoring Courses and Biology Materials Fees and Gen Ed - Natural Science Block and GE Current: Natural Science and GE Trns: Natural Science and Credit from 4-Year College and Natural Phys Sci with Lab
NR,11325,BIOL,1110,2,24M,4,General Biology,MWF,11:30 am-12:25 pm,75,74,1,0,0,0,Ryan Ross Otter (P),01/17-05/04,SCI 1003,Tutoring Courses and Biology Materials Fees and Gen Ed - Natural Science Block and GE Current: Natural Science and GE Trns: Natural Science and Credit from 4-Year College and Natural Phys Sci with Lab
NR,11331,BIOL,1110,3,24M,4,General Biology,MWF,03:00 pm-03:55 pm,99,79,20,0,0,0,Ryan Ross Otter (P),01/17-05/04,SCI 1006,Tutoring Courses and Biology Materials Fees and Gen Ed - Natural Science Block and GE Current: Natural Science and GE Trns: Natural Science and Credit from 4-Year College and Natural Phys Sci with Lab
C,12654,BIOL,1110,4,24M,4,General Biology,TR,09:40 am-11:05 am,75,75,0,0,0,0,Matthew John Elrod-Erickson (P),01/17-05/04,SCI 1003,Tutoring Courses and Biology Materials Fees and Gen Ed - Natural Science Block and GE Current: Natural Science and GE Trns: Natural Science and Credit from 4-Year College and Natural Phys Sci with Lab
NR,12155,BIOL,1110,5,24M,4,General Biology,TR,01:00 pm-02:25 pm,60,59,1,0,0,0,James B Robertson (P),01/17-05/04,SCI 1190,Tutoring Courses and Biology Materials Fees and Gen Ed - Natural Science Block and GE Current: Natural Science and GE Trns: Natural Science and Credit from 4-Year College and Natural Phys Sci with Lab
C,11320,BIOL,1111,1,24M,0,General Biology Lab,M,11:30 am-02:15 pm,24,24,0,0,0,0,"Dennis Michael Mullen (P), Connor Ian Olson",01/17-05/04,SCI 2142,Gen Ed - Natural Science Block and Credit from 4-Year College
C,11321,BIOL,1111,2,24M,0,General Biology Lab,M,11:30 am-02:15 pm,24,24,0,0,0,0,"Dennis Michael Mullen (P), Mitch Carlton Merryman",01/17-05/04,SCI 2150,Gen Ed - Natural Science Block and Credit from 4-Year College
