Sections Found,,,,,,,,,,,,,,,,,,,
PHYS-Physics (MTSU & TN eC),,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,17146,PHYS,2011,J03,M2A,4,Physics Problems Laboratory I,,TBA,25,22,3,0,0,0,Mark M LaPorte (P),01/17-05/04,M2A LOCATION,Dual Enrollment and Off Campus and Tutoring Courses and Gen Ed - Natural Science Block and GE Current: Natural Science and Credit from 4-Year College
C,12830,PHYS,2011,R50,61R,4,General Physics I w/Lab,,TBA,0,2,-2,0,0,0,RODP Faculty (P),01/17-05/03,TBA TBA,TN eCampus (formerly RODP) and Tutoring Courses and Gen Ed - Natural Science Block and GE Current: Natural Science and Credit from 4-Year College
C,10288,PHYS,2020,1,24M,0,Non-Calculus-Based Physics II,M,04:10 pm-05:35 pm,144,144,0,0,0,0,Charles A Higgins (P),01/17-05/04,BAS S102,Tutoring Courses and Credit from 4-Year College
C,10290,PHYS,2021,1,24M,4,Physics Problems Laboratory II,TR,08:00 am-10:30 am,24,24,0,0,0,0,Youaraj Uprety (P),01/17-05/04,WPS 313,Tutoring Courses and Credit from 4-Year College
C,13546,PHYS,2021,2,24M,4,Physics Problems Laboratory II,TR,11:20 am-01:50 pm,24,24,0,0,0,0,Youaraj Uprety (P),01/17-05/04,WPS 313,Tutoring Courses and Credit from 4-Year College
C,10291,PHYS,2021,3,24M,4,Physics Problems Laboratory II,TR,02:40 pm-05:10 pm,23,24,-1,0,0,0,Shruti Shrestha (P),01/17-05/04,WPS 313,Tutoring Courses and Credit from 4-Year College
C,10292,PHYS,2021,4,24M,4,Physics Problems Laboratory II,WF,08:00 am-10:30 am,24,24,0,0,0,0,Shruti Shrestha (P),01/17-05/04,WPS 313,Tutoring Courses and Credit from 4-Year College
C,10289,PHYS,2021,5,24M,4,Physics Problems Laboratory II,WF,11:30 am-02:00 pm,24,24,0,0,0,0,Irina Anatolievna Perevalova (P),01/17-05/04,WPS 313,Tutoring Courses and Credit from 4-Year College
C,13865,PHYS,2021,6,24M,4,Physics Problems Laboratory II,WF,03:05 pm-05:35 pm,24,24,0,0,0,0,Robert S Mahurin (P),01/17-05/04,WPS 313,Tutoring Courses and Credit from 4-Year College
C,12831,PHYS,2021,R50,61R,4,General Physics II w/Lab,,TBA,0,1,-1,0,0,0,RODP Faculty (P),01/17-05/03,TBA TBA,TN eCampus (formerly RODP) and Tutoring Courses and Credit from 4-Year College
