Sections Found,,,,,,,,,,,,,,,,,,,
EST-Environmental Sci & Tech,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,10862,EST,2810,1,24M,3,Introduction to Environmental Science,TR,09:40 am-11:05 am,25,23,2,0,0,0,Mary Kathryn Mathis (P),01/17-05/04,MGB 302,Credit from 4-Year College
NR,10863,EST,4810,1,24M,3,Energy and the Environment,R,06:00 pm-09:00 pm,22,9,13,0,0,0,Mary Kathryn Mathis (P),01/17-05/04,MGB 302,Credit from 4-Year College and Upper-Division Work
NR,15818,EST,4980,1,24M,3,Environmental Public Health,T,06:00 pm-09:00 pm,32,15,17,0,0,0,Mala Ladon Beard (P),01/17-05/04,VET 178,Credit from 4-Year College and Upper-Division Work
