Sections Found,,,,,,,,,,,,,,,,,,,
CSCI-Computer Sci (MTSU&TN eC),,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
,,,,,,,,F,10:20 am-12:20 pm,,,,,,,Joshua Lee Phillips (P),01/17-05/04,TBA TBA,Credit from 4-Year College and Upper-Division Work
C,10025,CSCI,3160,1,24M,3,Introduction to Assembly Language,TR,04:20 pm-05:45 pm,13,15,-2,0,0,0,Suk Jai Seo (P),01/17-05/04,KOM 323,Credit from 4-Year College and Upper-Division Work
C,13237,CSCI,3180,1,24M,3,Introduction to Numerical Analysis,TR,11:20 am-12:45 pm,20,21,-1,30,30,0,Suk Jai Seo (P),01/17-05/04,KOM 323,Credit from 4-Year College and Upper-Division Work
C,10026,CSCI,3210,1,24M,3,Theory of Programming Languages,MW,04:20 pm-05:45 pm,56,58,-2,0,0,0,Zhijiang Dong (P),01/17-05/04,KOM 320,Credit from 4-Year College and Upper-Division Work
C,11911,CSCI,3222,R50,23R,3,Database Management Systems,,TBA,0,11,-11,0,0,0,RODP Faculty (P),01/17-05/03,TBA TBA,TN eCampus (formerly RODP) and Credit from 4-Year College and Upper-Division Work
C,14316,CSCI,3240,1,24M,4,Introduction to Computer Systems,MW,02:20 pm-03:45 pm,39,42,-3,0,0,0,Ralph Milton Butler (P),01/17-05/04,KOM 320,Credit from 4-Year College and Upper-Division Work
,,,,,,,,MW,03:55 pm-04:55 pm,,,,,,,Ralph Milton Butler (P),01/17-05/04,TBA TBA,Credit from 4-Year College and Upper-Division Work
C,15646,CSCI,4017,R50,23R,3,Introduction to Information Assurance,,TBA,0,3,-3,0,0,0,RODP Faculty (P),01/17-05/03,TBA TBA,TN eCampus (formerly RODP) and Credit from 4-Year College and Upper-Division Work
C,16868,CSCI,4330,1,24M,3,Parallel Processing Concepts,MW,06:00 pm-07:25 pm,24,26,-2,0,0,0,Chrisila C Pettey (P),01/17-05/04,KOM 321,Credit from 4-Year College and Upper-Division Work
C,16503,CSCI,4360,1,24M,3,Intelligent Robot System,TR,11:20 am-12:45 pm,21,23,-2,30,27,3,Cen Li (P),01/17-05/04,KOM 320,Credit from 4-Year College and Upper-Division Work
C,11655,CSCI,4410,1,24M,3,Web Technologies,TR,02:40 pm-04:05 pm,25,26,-1,30,29,1,Jungsoon P Yoo (P),01/17-05/04,KOM 321,Credit from 4-Year College and Upper-Division Work
