Sections Found,,,,,,,,,,,,,,,,,,,
EESE-Elem Early & Special Educ,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,13612,EESE,1010,1,24M,2,Overview of Education,MW,12:40 pm-02:05 pm,24,22,2,0,0,0,"Henry W Means (P), Tylar Maryssa Setser",01/17-05/04,COE 105,MT Engage and Credit from 4-Year College
NR,13627,EESE,1010,2,24M,2,Overview of Education,MW,02:20 pm-03:45 pm,24,20,4,0,0,0,"Henry W Means (P), Tylar Maryssa Setser",01/17-05/04,COE 107,MT Engage and Credit from 4-Year College
NR,13615,EESE,1010,5,24M,2,Overview of Education,TR,09:40 am-11:05 am,24,23,1,0,0,0,"Henry W Means (P), Tylar Maryssa Setser",01/17-05/04,COE 107,MT Engage and Credit from 4-Year College
NR,12714,EESE,1011,1,24M,2,Overview of Education II,MW,12:40 pm-02:05 pm,24,22,2,0,0,0,"Cheryl J Hitchcock (P), DeArris Armoni Boyd",01/17-05/04,COE 107,Credit from 4-Year College
C,12710,EESE,1011,4,24M,2,Overview of Education II,TR,08:00 am-09:25 am,24,24,0,0,0,0,"Henry W Means (P), Tylar Maryssa Setser",01/17-05/04,COE 107,MT Engage and Credit from 4-Year College
NR,14469,EESE,1011,5,24M,2,Overview of Education II,TR,09:40 am-11:05 am,24,23,1,0,0,0,"Becky Bivens Alexander (P), Tylar Maryssa Setser",01/17-05/04,COE 105,Credit from 4-Year College
C,12711,EESE,1011,7,24M,2,Overview of Education II,TR,01:00 pm-02:25 pm,24,24,0,0,0,0,"Henry W Means (P), Tylar Maryssa Setser",01/17-05/04,COE 107,MT Engage and Credit from 4-Year College
C,14991,EESE,1011,9,24M,2,Overview of Education II,R,04:30 pm-07:30 pm,24,24,0,0,0,0,Amy Elizabeth Jackson (P),01/17-05/04,COE 107,Credit from 4-Year College
