Sections Found,,,,,,,,,,,,,,,,,,,
ECE-Early Childhood Education,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
C,12736,ECE,4376,1,24M,0,Literacy in Early Childhood Lab,M,08:00 am-10:00 am,6,6,0,0,0,0,Ashley L Witt (P),01/17-05/04,TBA TBA,College of Educ Course Fee and Credit from 4-Year College and Upper-Division Work
C,12737,ECE,4376,2,24M,0,Literacy in Early Childhood Lab,W,08:00 am-10:00 am,6,8,-2,0,0,0,Ashley L Witt (P),01/17-05/04,TBA TBA,College of Educ Course Fee and Credit from 4-Year College and Upper-Division Work
NR,13219,ECE,4376,3,24M,0,Literacy in Early Childhood Lab,R,08:00 am-10:00 am,6,5,1,0,0,0,Ashley L Witt (P),01/17-05/04,TBA TBA,College of Educ Course Fee and Credit from 4-Year College and Upper-Division Work
NR,17177,ECE,4376,4,24M,0,Literacy in Early Childhood Lab,T,08:00 am-10:00 am,6,1,5,0,0,0,Ashley L Witt (P),01/17-05/04,TBA TBA,College of Educ Course Fee and Credit from 4-Year College and Upper-Division Work
C,13646,ECE,4380,1,24M,3,(EXL) Infant and Toddler Practicum,F,09:10 am-11:15 am,16,17,-1,50,30,20,"Seok Jeng Lim (P), DeArris Armoni Boyd",01/17-05/04,LRC 101,Experiential Learning and College of Educ Course Fee and Credit from 4-Year College and Upper-Division Work
C,13647,ECE,4381,1,24M,0,Infant and Toddler Practicum Lab,M,08:15 am-12:00 pm,2,2,0,0,0,0,Seok Jeng Lim (P),01/17-05/04,FAIR 113,Credit from 4-Year College and Upper-Division Work
C,13649,ECE,4381,3,24M,0,Infant and Toddler Practicum Lab,W,08:15 am-12:00 pm,2,3,-1,0,0,0,Seok Jeng Lim (P),01/17-05/04,FAIR 113,Credit from 4-Year College and Upper-Division Work
C,13651,ECE,4381,4,24M,0,Infant and Toddler Practicum Lab,W,12:30 pm-04:15 pm,2,2,0,0,0,0,Seok Jeng Lim (P),01/17-05/04,FAIR 113,Credit from 4-Year College and Upper-Division Work
C,13652,ECE,4381,5,24M,0,Infant and Toddler Practicum Lab,T,08:15 am-12:00 pm,2,3,-1,0,0,0,Seok Jeng Lim (P),01/17-05/04,FAIR 113,Credit from 4-Year College and Upper-Division Work
C,13653,ECE,4381,6,24M,0,Infant and Toddler Practicum Lab,T,12:30 pm-04:15 pm,2,2,0,0,0,0,Seok Jeng Lim (P),01/17-05/04,FAIR 113,Credit from 4-Year College and Upper-Division Work
C,13654,ECE,4381,7,24M,0,Infant and Toddler Practicum Lab,R,08:15 am-12:00 pm,2,2,0,0,0,0,Seok Jeng Lim (P),01/17-05/04,FAIR 113,Credit from 4-Year College and Upper-Division Work
C,13655,ECE,4381,8,24M,0,Infant and Toddler Practicum Lab,R,12:30 pm-04:15 pm,2,3,-1,0,0,0,Seok Jeng Lim (P),01/17-05/04,FAIR 113,Credit from 4-Year College and Upper-Division Work
