Sections Found,,,,,,,,,,,,,,,,,,,
YOED-Youth Education,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,17264,YOED,4030,4,24M,9,Residency I: Grades 7-12,TR,08:00 am-04:15 pm,4,3,1,24,12,12,Nadine Elizabeth Harris (P),01/17-05/04,TBA TBA,College of Educ Course Fee and Credit from 4-Year College and Upper-Division Work
,,,,,,,,R,04:30 pm-07:30 pm,,,,,,,Nadine Elizabeth Harris (P),01/17-05/04,COE 164,College of Educ Course Fee and Credit from 4-Year College and Upper-Division Work
,,,,,,,,R,04:35 pm-07:30 pm,,,,,,,Nadine Elizabeth Harris (P),01/17-05/04,COE 253,College of Educ Course Fee and Credit from 4-Year College and Upper-Division Work
NR,17265,YOED,4030,5,24M,9,Residency I: Grades 7-12,TR,08:00 am-04:15 pm,4,2,2,24,12,12,Nadine Elizabeth Harris (P),01/17-05/04,TBA TBA,College of Educ Course Fee and Credit from 4-Year College and Upper-Division Work
,,,,,,,,R,04:30 pm-07:30 pm,,,,,,,Nadine Elizabeth Harris (P),01/17-05/04,COE 164,College of Educ Course Fee and Credit from 4-Year College and Upper-Division Work
,,,,,,,,R,04:35 pm-07:30 pm,,,,,,,Nadine Elizabeth Harris (P),01/17-05/04,COE 253,College of Educ Course Fee and Credit from 4-Year College and Upper-Division Work
NR,15848,YOED,4040,1,24M,4,Residency I: MTeach,W,08:00 am-12:00 pm,4,2,2,20,4,16,"Nancy Gail Caukin (P), Heather Kaye Dillard",01/17-05/04,TBA TBA,College of Educ Course Fee and Credit from 4-Year College and Upper-Division Work
,,,,,,,,W,04:30 pm-07:30 pm,,,,,,,"Nancy Gail Caukin (P), Heather Kaye Dillard",01/17-05/04,COE 247,College of Educ Course Fee and Credit from 4-Year College and Upper-Division Work
NR,13158,YOED,4040,2,24M,4,Residency I: MTeach,W,08:00 am-12:00 pm,4,2,2,20,4,16,Nancy Gail Caukin (P),01/17-05/04,TBA TBA,College of Educ Course Fee and Credit from 4-Year College and Upper-Division Work
,,,,,,,,W,04:30 pm-07:30 pm,,,,,,,Nancy Gail Caukin (P),01/17-05/04,COE 247,College of Educ Course Fee and Credit from 4-Year College and Upper-Division Work
NR,12915,YOED,4050,1,24M,3,Project-Based Instruction in Mathematics and Science,TR,04:20 pm-05:45 pm,20,4,16,0,0,0,"Nancy Gail Caukin (P), Mark M LaPorte",01/17-05/04,COE 247,College of Educ Course Fee and Credit from 4-Year College and Upper-Division Work
NR,11210,YOED,6680,1,24M,3,Issues and Trends in Teaching and Learning,W,04:30 pm-07:30 pm,18,12,6,0,0,0,Meredith Anne S Higgs (P),01/17-05/04,COE 142,College of Educ Course Fee
