Sections Found,,,,,,,,,,,,,,,,,,,
ALSI-Assess Lrn & Schl Improve,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
,,,,,,,,T,05:00 pm-09:00 pm,,,,,,,Kevin Scott Krahenbuhl (P),04/04-04/04,TBA TBA,Off Campus
,,,,,,,,T,05:00 pm-09:00 pm,,,,,,,Kevin Scott Krahenbuhl (P),04/25-04/25,TBA TBA,Off Campus
NR,13331,ALSI,7640,1,24M,1,Dissertation Research,,TBA,23,1,22,0,0,0,Nancy Gail Caukin (P),01/17-05/04,TBA TBA,
NR,14066,ALSI,7640,2,24M,2,Dissertation Research,,TBA,20,3,17,0,0,0,Kevin Scott Krahenbuhl (P),01/17-05/04,TBA TBA,
NR,14756,ALSI,7640,5,24M,2,Dissertation Research,,TBA,4,1,3,0,0,0,Fred P Vanosdall (P),01/17-05/04,TBA TBA,
NR,14758,ALSI,7640,7,24M,1,Dissertation Research,,TBA,4,1,3,0,0,0,Fred P Vanosdall (P),01/17-05/04,TBA TBA,
NR,15096,ALSI,7640,12,24M,1,Dissertation Research,,TBA,4,1,3,0,0,0,Terry Lynn Goodin (P),01/17-05/04,TBA TBA,
NR,14774,ALSI,7640,14,24M,1,Dissertation Research,,TBA,6,2,4,0,0,0,"Fred P Vanosdall (P), James Edgar Calder",01/17-05/04,TBA TBA,
NR,15099,ALSI,7640,15,24M,2,Dissertation Research,,TBA,6,1,5,0,0,0,Nancy Gail Caukin (P),01/17-05/04,TBA TBA,
NR,15100,ALSI,7640,16,24M,1,Dissertation Research,,TBA,6,2,4,0,0,0,Kevin Scott Krahenbuhl (P),01/17-05/04,TBA TBA,
NR,15676,ALSI,7640,20,24M,1,Dissertation Research,,TBA,5,1,4,0,0,0,Donald Snead (P),01/17-05/04,TBA TBA,
NR,15679,ALSI,7640,22,24M,2,Dissertation Research,,TBA,5,2,3,0,0,0,Dorothy V Craig (P),01/17-05/04,TBA TBA,
NR,16170,ALSI,7640,25,24M,2,Dissertation Research,,TBA,10,1,9,0,0,0,"Fred P Vanosdall (P), James Edgar Calder",01/17-05/04,TBA TBA,
