Sections Found,,,,,,,,,,,,,,,,,,,
INFS-Computer Info Systems,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
C,10239,INFS,3400,2,24M,3,Object Oriented Programming with C#.NET,T,06:00 pm-09:00 pm,22,22,0,0,0,0,Michael C Murphy (P),01/17-05/04,BAS S304,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,17068,INFS,3400,3,24M,3,Object Oriented Programming with C#.NET,MW,02:20 pm-03:45 pm,22,23,-1,0,0,0,Michael C Murphy (P),01/17-05/04,BAS S304,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,11950,INFS,3700,R50,24R,3,Introduction to Systems Analysis and Design,,TBA,0,18,-18,0,0,0,"RODP Faculty (P), Jerry Lee Maier",01/17-05/03,TBA TBA,TN eCampus (formerly RODP) and Credit from 4-Year College and Upper-Division Work
C,10240,INFS,3800,1,24M,3,Project Management & System Development,MW,12:40 pm-02:05 pm,25,29,-4,0,0,0,Stoney L Brooks (P),01/17-05/04,BAS S272,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,10241,INFS,3800,2,24M,3,Project Management & System Development,W,06:00 pm-09:00 pm,25,27,-2,0,0,0,Stoney L Brooks (P),01/17-05/04,BAS S272,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,13694,INFS,4300,1,24M,3,Security Assurance for Information Systems Audit,TR,11:20 am-12:45 pm,25,30,-5,0,0,0,Timothy H Greer (P),01/17-05/04,BAS S305,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,13761,INFS,4310,1,24M,3,Introduction to Digital Forensics,T,06:00 pm-09:00 pm,16,18,-2,0,0,0,Christopher C Mullis (P),01/17-05/04,HONR 118,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,17580,INFS,4420,1,24M,3,Information Systems Internship,,TBA,4,5,-1,0,0,0,Melinda Lou Korzaan (P),01/17-05/04,TBA TBA,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,14873,INFS,4420,2,24M,3,Information Systems Internship,,TBA,2,5,-3,0,0,0,Juanita G Brooks (P),01/17-05/04,TBA TBA,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,15434,INFS,4740,1,24M,3,Information Resource Management,TR,01:00 pm-02:25 pm,28,30,-2,0,0,0,Daniel Steven Joaquin (P),01/17-05/04,BAS S305,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,10242,INFS,4790,1,24M,3,Database Design and Development,MW,12:40 pm-02:05 pm,16,22,-6,30,33,-3,Steven A Morris (P),01/17-05/04,BAS S315,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,10243,INFS,4790,2,24M,3,Database Design and Development,W,06:00 pm-09:00 pm,14,25,-11,30,33,-3,Steven A Morris (P),01/17-05/04,BAS S315,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,10244,INFS,4900,1,24M,3,Business Data Communications,MW,04:10 pm-05:35 pm,20,25,-5,30,32,-2,Juanita G Brooks (P),01/17-05/04,BAS S272,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10245,INFS,4900,2,24M,3,Business Data Communications,M,06:00 pm-09:00 pm,20,19,1,30,29,1,Juanita G Brooks (P),01/17-05/04,BAS S272,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,11951,INFS,4900,R50,24R,3,Seminar in Data Communications,,TBA,0,8,-8,0,0,0,"RODP Faculty (P), Jerry Lee Maier",01/17-05/03,TBA TBA,TN eCampus (formerly RODP) and Credit from 4-Year College and Upper-Division Work
C,10246,INFS,4950,1,24M,3,Advanced Web-Enabled Application Development,TR,02:40 pm-04:05 pm,25,30,-5,0,0,0,Melinda Lou Korzaan (P),01/17-05/04,BAS S314,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,10247,INFS,4950,2,24M,3,Advanced Web-Enabled Application Development,R,06:00 pm-09:00 pm,25,29,-4,0,0,0,Melinda Lou Korzaan (P),01/17-05/04,BAS S314,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,10248,INFS,5790,1,24M,3,Database Design and Development,MW,12:40 pm-02:05 pm,8,11,-3,30,33,-3,Steven A Morris (P),01/17-05/04,BAS S315,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,10249,INFS,5790,2,24M,3,Database Design and Development,W,06:00 pm-09:00 pm,8,8,0,30,33,-3,Steven A Morris (P),01/17-05/04,BAS S315,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,10250,INFS,5900,1,24M,3,Business Data Communications,MW,04:10 pm-05:35 pm,8,7,1,30,32,-2,Juanita G Brooks (P),01/17-05/04,BAS S272,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,10251,INFS,5900,2,24M,3,Business Data Communications,M,06:00 pm-09:00 pm,8,10,-2,30,29,1,Juanita G Brooks (P),01/17-05/04,BAS S272,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,14264,INFS,6300,1,24M,3,IS Security: Management and Assurance,T,06:00 pm-09:00 pm,18,31,-13,0,0,0,Timothy H Greer (P),01/17-03/03,BAS S305,Accelerated 1 Part of term and College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,14265,INFS,6302,1,24M,3,"IS Security: Intrusion Analysis, Recovery, and Response",T,06:00 pm-09:00 pm,18,20,-2,0,0,0,John M Taylor (P),03/20-05/04,BAS S305,Accelerated 2 Part of term and College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,14332,INFS,6500,1,24M,3,IT Project Management Planning and Implementation,M,06:00 pm-09:00 pm,18,20,-2,0,0,0,Wesley B Lankford (P),01/17-03/03,BAS S278,Accelerated 1 Part of term and College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,14333,INFS,6520,1,24M,3,IT Project Management Case Studies,W,06:00 pm-09:00 pm,18,25,-7,0,0,0,Melinda Lou Korzaan (P),03/20-05/04,BAS S278,Accelerated 2 Part of term and College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,14335,INFS,6710,1,24M,3,IT Systems Development Project Management,M,06:00 pm-09:00 pm,18,29,-11,0,0,0,Carol L Clark (P),03/20-05/04,BAS S305,Accelerated 2 Part of term and College of Business Course Fee
C,14336,INFS,6790,1,24M,3,Seminar in Database Management,R,06:00 pm-09:00 pm,18,25,-7,0,0,0,Stoney L Brooks (P),01/17-03/03,BAS S278,Accelerated 1 Part of term and College of Business Course Fee
C,15436,INFS,6810,1,24M,3,Big Data for Analytics,T,06:00 pm-09:00 pm,18,21,-3,0,0,0,Steven A Morris (P),03/20-05/04,BAS S314,Accelerated 2 Part of term and College of Business Course Fee
C,15437,INFS,6835,D01,24M,2,IT Applications for Decision Making,,TBA,3,4,-1,14,15,-1,W Jeff Clark (P),01/17-03/03,TBA TBA,Accelerated 1 Part of term and Distance Learning and College of Business Course Fee and Distance Education Fee-GR
C,16772,INFS,6835,D02,24M,2,IT Applications for Decision Making,,TBA,4,2,2,14,16,-2,Wesley B Lankford (P),03/20-05/04,TBA TBA,Accelerated 2 Part of term and Distance Learning and College of Business Course Fee and Distance Education Fee-GR
C,17268,INFS,6835,D03,24M,2,IT Applications for Decision Making,,TBA,0,1,-1,15,16,-1,Timothy H Greer (P),01/17-03/03,TBA TBA,Accelerated 1 Part of term and Distance Learning and College of Business Course Fee and Distance Education Fee-GR
C,14337,INFS,6980,1,24M,3,Information Systems Practicum,M,06:00 pm-09:00 pm,18,22,-4,0,0,0,W Jeff Clark (P),01/17-03/03,BAS S305,Accelerated 1 Part of term and College of Business Course Fee
NR,14868,INFS,6990,3,24M,1,Independent Research in Information Systems,,TBA,3,1,2,0,0,0,W Jeff Clark (P),01/17-05/04,TBA TBA,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
