AIR
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
HONR
    0   17   62   62   82   82   82   82  142  166  106  148  148  148   82   20   20   20   20    0    0    0    0    0
   71  134  134  134  134  152  152  171  221  202  270  220  220  220  149  149   86   86   86   86   86   68   68   68
    0   17   17   17   17   17   17   17   77  101   41   83   83   83   17    0    0    0    0    0    0    0    0    0
   71  134  134  141  141  141  141  160  210  191  259  209  209  209  138  138   75   75   75   68   68   68   68   68
    0    0    0    0    0    0    0    0   60   84   24    0    0    0    0    0    0    0    0    0    0    0    0    0
HSC
    0    0    0    7    7    7    7    7    7   58   58   79   79   79   58   58   58   58   58   51   51   51   51   51
   31   59   59   59   59   59   59   85  118   92   92   65   65   65   34   34    6    6    6    6    6    6    6    6
    0    0    0    0    0    0    0    0    0    0    0   10   10   10    0    0    0    0    0    0    0    0    0    0
   31   46   46   46   46   46   46   72   72   46   46   46   46   46   15   15    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
ING
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
JCH
    0    0    0    0    0    0    0    0   11   11    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0   15   15   15   15   15   15   15   15   15   15   15   15   15   15
    0    0    0    0    0    0    0    0   11   11    0    0    0    0    0    0    0    0    0    0    0    0    0    0
